condition,group,stem,n_sickle,n_cells,polymer_length_um,polymer_um_per_100_cells,polymer_um_per_100_sickle_cells
SLHi,SLHi,K14_03_1_7_Bright Field_002,6,77,172.62777690421328,224.19191805741985,2877.1296150702215
SLHi,SLHi,K14_03_1_8_Bright Field_001,6,125,181.57489825939442,145.25991860751554,3026.2483043232405
SLHi,SLHi,K14_03_1_8_Bright Field_002,6,113,163.9866252568135,145.1209073069146,2733.1104209468917
SLHi,SLHi,K14_03_1_9_Bright Field_002,4,120,220.87308111492175,184.06090092910145,5521.827027873043
SLHi,SLHi,K15_03_1_10_Bright Field_002,3,83,52.075998100234116,62.74216638582424,1735.8666033411373
SLHi,SLHi,K15_03_1_11_Bright Field_001,3,91,119.72975309115677,131.5711572430294,3990.9917697052256
SLHi,SLHi,K15_03_1_11_Bright Field_002,6,94,131.04139216254407,139.405736343132,2184.023202709068
SLHi,SLHi,K15_03_1_12_Bright Field_001,7,134,145.05666256196773,108.25124071788636,2072.238036599539
SLHi,SLHi,K15_03_1_12_Bright Field_002,10,129,337.16125222671417,261.3653118036544,3371.6125222671412
SLHi,SLHi,K15_03_1_13_Bright Field_002,9,140,323.36212165627484,230.9729440401963,3592.9124628474983
SLHi,SLHi,K15_03_1_14_Bright Field_002,4,96,111.7938128055972,116.45188833916374,2794.8453201399298
SLHi,SLHi,K15_03_1_15_Bright Field_002,8,87,244.93590664319973,281.5355248772411,3061.6988330399968
SLHi,SLHi,K15_03_1_16_Bright Field_001,6,100,138.2854704332942,138.2854704332942,2304.7578405549034
SLHi,SLHi,K15_03_1_16_Bright Field_002,6,95,311.62830079329615,328.0297903087328,5193.805013221602
SLHi,SLHi,K15_03_1_1_Bright Field_001,6,137,59.00606740250961,43.07012219161285,983.4344567084935
SLHi,SLHi,K15_03_1_1_Bright Field_002,5,98,133.55228861392808,136.27784552441642,2671.045772278562
SLHi,SLHi,K15_03_1_2_Bright Field_001,3,110,38.64419342072849,35.13108492793499,1288.1397806909497
SLHi,SLHi,K15_03_1_2_Bright Field_002,7,122,194.80629590499368,159.67729172540464,2782.9470843570525
SLHi,SLHi,K15_03_1_3_Bright Field_001,4,186,160.5612608662132,86.32325853022215,4014.03152165533
SLHi,SLHi,K15_03_1_3_Bright Field_002,6,157,209.78286060596866,133.61965643692272,3496.381010099478
SLHi,SLHi,K15_03_1_4_Bright Field_001,4,156,141.05320397661876,90.41872049783254,3526.330099415469
SLHi,SLHi,K15_03_1_4_Bright Field_002,7,183,275.07980773012844,150.3168348252068,3929.711539001835
SLHi,SLHi,K15_03_1_5_Bright Field_001,4,98,42.26600472051741,43.12857624542593,1056.6501180129353
SLHi,SLHi,K15_03_1_5_Bright Field_002,4,102,109.97423594729219,107.81787837969821,2749.3558986823045
SLHi,SLHi,K15_03_1_6_Bright Field_001,6,104,178.6941766081978,171.82132366172866,2978.2362768032967
SLHi,SLHi,K15_03_1_6_Bright Field_002,9,125,167.90787763341325,134.32630210673062,1865.6430848157029
SLHi,SLHi,K15_03_1_7_Bright Field_001,12,136,126.16817592516215,92.77071759203099,1051.4014660430178
SLHi,SLHi,K15_03_1_7_Bright Field_002,6,128,222.14705934469768,173.55239011304505,3702.4509890782942
SLHi,SLHi,K15_03_1_8_Bright Field_001,7,142,306.8842849395101,216.1156936193733,4384.061213421573
SLHi,SLHi,K15_03_1_8_Bright Field_002,15,170,349.86535484721065,205.8031499101239,2332.435698981404
SLHi,SLHi,K15_03_1_9_Bright Field_002,7,107,184.92848058782423,172.83035568955535,2641.8354369689177
SLHi,SLHi,K7_03_1_11_Bright Field_002,3,76,105.42323474451285,138.71478255856954,3514.1078248170948
SLHi,SLHi,K7_03_1_12_Bright Field_002,8,95,221.12373742996442,232.76182887364675,2764.0467178745553
SLHi,SLHi,K7_03_1_1_Bright Field_001,4,78,110.18635130332778,141.26455295298433,2754.6587825831944
SLHi,SLHi,K7_03_1_1_Bright Field_002,3,78,108.08089106621428,138.56524495668498,3602.696368873809
SLHi,SLHi,K7_03_1_2_Bright Field_001,3,75,29.90054411556038,39.867392154080505,996.6848038520126
SLHi,SLHi,K7_03_1_2_Bright Field_002,5,110,59.89152655462946,54.44684232239041,1197.8305310925891
SLHi,SLHi,K7_03_1_3_Bright Field_001,3,54,34.3308287756229,63.57560884374611,1144.36095918743
SLHi,SLHi,K7_03_1_3_Bright Field_002,3,55,38.031257181483646,69.14774032997026,1267.7085727161216
SLHi,SLHi,K7_03_1_4_Bright Field_001,4,80,56.96728300078785,71.20910375098481,1424.1820750196962
SLHi,SLHi,K7_03_1_4_Bright Field_002,7,95,213.40162834210702,224.6332929916916,3048.5946906015292
SLHi,SLHi,K7_03_1_5_Bright Field_002,5,59,79.17404989750577,134.19330491102673,1583.4809979501154
SLHi,SLHi,K7_03_1_7_Bright Field_001,4,67,49.232020883611895,73.48062818449536,1230.8005220902974
SLHi,SLHi,K7_03_1_8_Bright Field_002,7,112,331.4674257702149,295.9530587234062,4735.248939574499
SLHi,SLHi,K7_03_1_9_Bright Field_001,4,54,54.34487432161568,100.63865615114015,1358.621858040392
SLHi,SLHi,K7_03_1_9_Bright Field_002,4,92,157.8283935560649,171.5526016913749,3945.7098389016223
SLHi,SLHi,K8_03_1_10_Bright Field_002,4,80,139.0303670487757,173.78795881096963,3475.7591762193924
SLHi,SLHi,K8_03_1_11_Bright Field_002,3,83,132.59643819258818,159.7547448103472,4419.881273086273
SLHi,SLHi,K8_03_1_13_Bright Field_001,4,68,86.52158266087396,127.23762156010876,2163.039566521849
SLHi,SLHi,K8_03_1_15_Bright Field_002,3,78,66.40542010373817,85.1351539791515,2213.514003457939
SLHi,SLHi,K8_03_1_16_Bright Field_002,6,76,89.90555152910473,118.29677832776937,1498.425858818412
SLHi,SLHi,K8_03_1_1_Bright Field_001,9,75,117.13511296511622,156.18015062015496,1301.501255167958
SLHi,SLHi,K8_03_1_1_Bright Field_002,6,104,129.96032439611108,124.96185038087604,2166.0054066018515
SLHi,SLHi,K8_03_1_2_Bright Field_002,6,83,79.20062068373178,95.422434558713,1320.0103447288632
SLHi,SLHi,K8_03_1_4_Bright Field_001,4,103,55.45667932804057,53.84143624081609,1386.4169832010143
SLHi,SLHi,K8_03_1_4_Bright Field_002,8,129,274.7165132973858,212.95853743983395,3433.9564162173224
SLHi,SLHi,K8_03_1_5_Bright Field_001,3,73,89.15256663642043,122.12680361153484,2971.7522212140143
SLHi,SLHi,K8_03_1_5_Bright Field_002,8,114,242.24949447405646,212.49955655618987,3028.1186809257056
SLHi,SLHi,K8_03_1_7_Bright Field_001,4,92,45.00206764458565,48.91529091802788,1125.0516911146412
SLHi,SLHi,K8_03_1_7_Bright Field_002,3,73,140.21284511426833,192.07239056749086,4673.761503808944
SLHi,SLHi,K8_03_1_8_Bright Field_001,6,116,96.69972729903101,83.36183387847501,1611.662121650517
SLHi,SLHi,K8_03_1_8_Bright Field_002,7,134,334.2727794317366,249.4572980833855,4775.32542045338
SLHi,SLHi,K8_03_1_9_Bright Field_001,4,81,144.95004802026799,178.95067656823207,3623.7512005066997
SLHi,SLHi,K8_03_1_9_Bright Field_002,5,108,105.95543107606869,98.10688062598953,2119.1086215213736
SLHi,SLHi,K9_03_1_10_Bright Field_001,5,78,149.15680955097994,191.22667891151275,2983.1361910195988
SLHi,SLHi,K9_03_1_10_Bright Field_002,4,86,236.35763897095276,274.8344639197125,5908.940974273819
SLHi,SLHi,K9_03_1_11_Bright Field_002,3,74,141.87003562752255,191.71626436151698,4729.0011875840855
SLHi,SLHi,K9_03_1_12_Bright Field_001,4,84,75.47277103821142,89.8485369502517,1886.8192759552855
SLHi,SLHi,K9_03_1_12_Bright Field_002,5,78,249.57487915827505,319.96779379266036,4991.497583165501
SLHi,SLHi,K9_03_1_13_Bright Field_002,10,117,259.92619635997835,222.1591421880157,2599.2619635997835
SLHi,SLHi,K9_03_1_14_Bright Field_001,4,72,56.406323421494974,78.34211586318746,1410.1580855373743
SLHi,SLHi,K9_03_1_14_Bright Field_002,4,103,151.49902689750743,147.08643388107518,3787.4756724376857
SLHi,SLHi,K9_03_1_15_Bright Field_002,4,88,116.80232435741648,132.72991404251871,2920.058108935412
SLHi,SLHi,K9_03_1_16_Bright Field_002,4,74,112.1326039010084,151.5305458121735,2803.3150975252097
SLHi,SLHi,K9_03_1_1_Bright Field_001,4,91,69.84272513185292,76.75024739764056,1746.0681282963228
SLHi,SLHi,K9_03_1_1_Bright Field_002,3,107,41.92662498976561,39.18376167267814,1397.55416632552
SLHi,SLHi,K9_03_1_2_Bright Field_001,4,87,134.21299039578955,154.26780505263167,3355.3247598947387
SLHi,SLHi,K9_03_1_4_Bright Field_002,4,110,233.98184615602923,212.71076923275385,5849.546153900731
SLHi,SLHi,K9_03_1_5_Bright Field_001,3,66,72.0547258089197,109.17382698321167,2401.8241936306567
SLHi,SLHi,K9_03_1_5_Bright Field_002,4,86,136.95695424395146,159.25227237668776,3423.9238560987865
SLHi,SLHi,K9_03_1_6_Bright Field_001,5,65,127.33435110762322,195.89900170403573,2546.6870221524646
SLHi,SLHi,K9_03_1_6_Bright Field_002,5,63,130.37273211696493,206.94084463010304,2607.4546423392985
SLHi,SLHi,K9_03_1_7_Bright Field_002,5,92,104.93659661513132,114.06151805992536,2098.731932302627
SLHi,SLHi,K9_03_1_8_Bright Field_001,4,98,80.85626752308582,82.50639543172022,2021.4066880771454
SLHi,SLHi,K9_03_1_8_Bright Field_002,7,100,212.14801822218175,212.14801822218175,3030.685974602596
SLHi,SLHi,K9_03_1_9_Bright Field_001,3,84,68.12365899627936,81.09959404318973,2270.788633209312
SLHi,SLHi,K9_03_1_9_Bright Field_002,7,114,196.95568279186767,172.76814279988392,2813.652611312395
SLN1,SLN1,I10_03_1_10_Bright Field_001,4,52,61.60674322280971,118.47450619771098,1540.1685805702427
SLN1,SLN1,I10_03_1_10_Bright Field_002,5,57,28.88696970881642,50.678894225993716,577.7393941763283
SLN1,SLN1,I10_03_1_12_Bright Field_002,3,69,66.80784381620927,96.82296205247721,2226.9281272069757
SLN1,SLN1,I10_03_1_13_Bright Field_002,3,54,54.04502486205365,100.08337937417343,1801.5008287351218
SLN1,SLN1,I10_03_1_1_Bright Field_002,5,86,158.65642523543448,184.4842153900401,3173.12850470869
SLN1,SLN1,I10_03_1_3_Bright Field_002,5,72,102.52958622202307,142.40220308614315,2050.5917244404613
SLN1,SLN1,I10_03_1_5_Bright Field_002,3,86,63.14619708330881,73.42581056198699,2104.873236110294
SLN1,SLN1,I10_03_1_8_Bright Field_002,5,71,46.88241710531884,66.03157338777301,937.6483421063767
SLN1,SLN1,I10_03_1_9_Bright Field_001,3,48,45.04903460792765,93.8521554331826,1501.6344869309216
SLN1,SLN1,I11_03_1_10_Bright Field_002,4,58,111.27903370809153,191.86040294498542,2781.9758427022884
SLN1,SLN1,I11_03_1_11_Bright Field_001,3,54,75.3169164730172,139.47577124632815,2510.5638824339067
SLN1,SLN1,I11_03_1_11_Bright Field_002,5,82,126.59678504723738,154.38632322833826,2531.9357009447476
SLN1,SLN1,I11_03_1_12_Bright Field_002,3,58,99.85016908757298,172.15546394409134,3328.338969585766
SLN1,SLN1,I11_03_1_13_Bright Field_002,3,93,75.17967504050907,80.8383602586119,2505.989168016969
SLN1,SLN1,I11_03_1_14_Bright Field_002,4,80,185.55649363913275,231.94561704891595,4638.912340978319
SLN1,SLN1,I11_03_1_15_Bright Field_002,4,50,174.04389311183175,348.0877862236635,4351.097327795794
SLN1,SLN1,I11_03_1_1_Bright Field_001,3,79,75.95172927546378,96.14142946261238,2531.724309182126
SLN1,SLN1,I11_03_1_2_Bright Field_001,4,72,40.922706541154284,56.83709241826984,1023.0676635288571
SLN1,SLN1,I11_03_1_2_Bright Field_002,3,91,92.60203905842272,101.76048248178321,3086.7346352807576
SLN1,SLN1,I11_03_1_3_Bright Field_001,4,60,87.55264786034425,145.92107976724043,2188.8161965086065
SLN1,SLN1,I11_03_1_5_Bright Field_002,3,93,84.34360695982461,90.69205049443507,2811.453565327487
SLN1,SLN1,I11_03_1_8_Bright Field_001,3,45,56.09426137185824,124.65391415968497,1869.8087123952746
SLN1,SLN1,I11_03_1_9_Bright Field_002,3,72,136.66663422360668,189.81476975500925,4555.554474120222
SLN1,SLN1,I12_03_1_12_Bright Field_002,3,70,45.67700613889253,65.25286591270361,1522.5668712964177
SLN1,SLN1,I12_03_1_13_Bright Field_002,6,78,64.01805003611582,82.07442312322542,1066.9675006019304
SLN1,SLN1,I12_03_1_16_Bright Field_002,4,66,44.197487535071836,66.96589020465429,1104.9371883767958
SLN1,SLN1,I12_03_1_1_Bright Field_002,7,104,101.62632675921772,97.71762188386319,1451.8046679888246
SLN1,SLN1,I12_03_1_2_Bright Field_001,3,72,11.879955302155203,16.499937919660006,395.99851007184014
SLN1,SLN1,I12_03_1_2_Bright Field_002,3,81,78.44379509709306,96.84419147789266,2614.793169903102
SLN1,SLN1,I12_03_1_3_Bright Field_002,5,65,98.78888239425044,151.98289599115452,1975.7776478850087
SLN1,SLN1,I12_03_1_4_Bright Field_002,4,68,162.9724914935024,239.66542866691526,4074.3122873375596
SLN1,SLN1,I12_03_1_6_Bright Field_002,3,82,89.10431078759211,108.66379364340501,2970.143692919737
SLN1,SLN1,I12_03_1_7_Bright Field_001,3,64,25.16252245475889,39.31644133556077,838.750748491963
SLN1,SLN1,I12_03_1_7_Bright Field_002,3,71,46.344573337487176,65.27404695420728,1544.8191112495724
SLN1,SLN1,I12_03_1_8_Bright Field_002,3,64,114.03641115824439,178.18189243475686,3801.213705274813
SLN1,SLN1,I12_03_1_9_Bright Field_002,4,97,202.91578403074058,209.19152992859853,5072.8946007685145
SLN1,SLN1,I13_03_1_10_Bright Field_001,7,73,92.43142511632982,126.61839057031482,1320.448930233283
SLN1,SLN1,I13_03_1_10_Bright Field_002,3,67,73.53126841555478,109.74816181426087,2451.0422805184926
SLN1,SLN1,I13_03_1_14_Bright Field_001,3,70,69.29762407071391,98.99660581530559,2309.9208023571305
SLN1,SLN1,I13_03_1_14_Bright Field_002,4,67,68.66245982096409,102.48128331487177,1716.5614955241022
SLN1,SLN1,I13_03_1_1_Bright Field_002,4,93,96.5526099963972,103.82001074881418,2413.8152499099297
SLN1,SLN1,I13_03_1_2_Bright Field_002,5,68,51.25967900595413,75.38188089110902,1025.1935801190825
SLN1,SLN1,I13_03_1_3_Bright Field_001,6,57,34.79751894227586,61.04827884609799,579.958649037931
SLN1,SLN1,I13_03_1_5_Bright Field_002,4,77,97.96979953932649,127.2335058952292,2449.244988483162
SLN1,SLN1,I13_03_1_8_Bright Field_002,3,49,45.34133592458335,92.53333862159866,1511.377864152778
SLN1,SLN1,I13_03_1_9_Bright Field_001,3,86,39.35686472429218,45.76379619103742,1311.8954908097394
SLN1,SLN1,I13_03_1_9_Bright Field_002,5,95,163.2726988137881,171.8659987513559,3265.453976275762
SLN1,SLN1,I14_03_1_12_Bright Field_002,3,36,84.29381090400713,234.14947473335314,2809.7936968002377
SLN1,SLN1,I14_03_1_13_Bright Field_002,4,47,89.4780157046879,190.37875681848493,2236.950392617198
SLN1,SLN1,I14_03_1_14_Bright Field_002,3,51,80.38212249003243,157.61200488241653,2679.4040830010813
SLN1,SLN1,I14_03_1_2_Bright Field_002,4,58,83.5854504803573,144.11284565578845,2089.6362620089326
SLN1,SLN1,I14_03_1_6_Bright Field_001,3,39,28.039033464484305,71.89495760124181,934.6344488161435
SLN1,SLN1,I14_03_1_8_Bright Field_002,4,39,55.44663707486085,142.170864294515,1386.1659268715214
SLN1,SLN1,I15_03_1_10_Bright Field_002,3,36,78.1237604219099,217.0104456164164,2604.125347396997
SLN1,SLN1,I15_03_1_11_Bright Field_001,3,41,18.70290998332256,45.6168536178599,623.4303327774186
SLN1,SLN1,I15_03_1_11_Bright Field_002,4,45,87.58482194071924,194.63293764604273,2189.6205485179808
SLN1,SLN1,I15_03_1_12_Bright Field_002,4,45,105.44274886368795,234.31721969708434,2636.068721592199
SLN1,SLN1,I15_03_1_13_Bright Field_002,4,55,99.19928998606265,180.36234542920482,2479.9822496515662
SLN1,SLN1,I15_03_1_14_Bright Field_002,4,59,140.31248524068062,237.81777159437394,3507.8121310170154
SLN1,SLN1,I15_03_1_15_Bright Field_002,4,55,80.86111309239296,147.02020562253264,2021.5278273098238
SLN1,SLN1,I15_03_1_2_Bright Field_001,3,57,44.27808315453598,77.68084763953681,1475.9361051511994
SLN1,SLN1,I15_03_1_2_Bright Field_002,5,61,140.32484581478468,230.0407308439093,2806.4969162956936
SLN1,SLN1,I15_03_1_4_Bright Field_001,4,62,85.64078586009101,138.13029977434036,2141.0196465022755
SLN1,SLN1,I15_03_1_6_Bright Field_002,4,35,117.91993275227978,336.91409357794225,2947.9983188069946
SLN1,SLN1,I15_03_1_7_Bright Field_001,4,39,28.48436471047271,73.03683259095567,712.1091177618177
SLN1,SLN1,I15_03_1_9_Bright Field_002,3,52,97.99469035313442,188.45132760218155,3266.489678437814
SLN1,SLN1,I7_03_1_10_Bright Field_001,3,77,79.38835924474945,103.10176525292137,2646.2786414916486
SLN1,SLN1,I7_03_1_10_Bright Field_002,3,94,70.30881663688609,74.79661344349584,2343.6272212295366
SLN1,SLN1,I7_03_1_11_Bright Field_001,4,84,79.21687961855888,94.30580906971295,1980.421990463972
SLN1,SLN1,I7_03_1_11_Bright Field_002,6,105,126.1439478980395,120.1370932362281,2102.3991316339916
SLN1,SLN1,I7_03_1_12_Bright Field_002,5,101,191.05864702017317,189.1669772476962,3821.172940403463
SLN1,SLN1,I7_03_1_13_Bright Field_001,3,81,39.258995176425564,48.467895279537736,1308.6331725475188
SLN1,SLN1,I7_03_1_13_Bright Field_002,6,104,161.50181392914652,155.29020570110242,2691.696898819109
SLN1,SLN1,I7_03_1_14_Bright Field_001,3,95,39.0102573169578,41.063428754692424,1300.34191056526
SLN1,SLN1,I7_03_1_15_Bright Field_002,3,114,102.32146144358515,89.75566793296943,3410.7153814528388
SLN1,SLN1,I7_03_1_16_Bright Field_002,7,107,303.3967446447743,283.54835948109746,4334.239209211061
SLN1,SLN1,I7_03_1_1_Bright Field_001,4,100,108.13826552821597,108.13826552821597,2703.456638205399
SLN1,SLN1,I7_03_1_1_Bright Field_002,4,84,96.21380848842747,114.5402482005089,2405.345212210687
SLN1,SLN1,I7_03_1_2_Bright Field_001,4,102,85.10078975694074,83.43214682053014,2127.5197439235185
SLN1,SLN1,I7_03_1_2_Bright Field_002,8,124,192.1565707707764,154.96497642804547,2401.9571346347047
SLN1,SLN1,I7_03_1_3_Bright Field_002,4,67,71.91136455076351,107.33039485188584,1797.7841137690878
SLN1,SLN1,I7_03_1_4_Bright Field_002,6,96,170.8912493864919,178.01171811092908,2848.1874897748653
SLN1,SLN1,I7_03_1_5_Bright Field_001,6,96,142.1869270937686,148.11138238934228,2369.7821182294765
SLN1,SLN1,I7_03_1_5_Bright Field_002,7,101,195.14588442393685,193.21374695439292,2787.7983489133835
SLN1,SLN1,I7_03_1_6_Bright Field_001,3,81,40.41045775407319,49.88945401737431,1347.0152584691064
SLN1,SLN1,I7_03_1_6_Bright Field_002,4,89,106.28075490750308,119.41657854775627,2657.018872687577
SLN1,SLN1,I7_03_1_7_Bright Field_002,3,64,114.15811241209529,178.3720506438989,3805.2704137365095
SLN1,SLN1,I7_03_1_8_Bright Field_002,6,79,154.2224912510054,195.21834335570304,2570.3748541834234
SLN1,SLN1,I7_03_1_9_Bright Field_001,4,87,68.84788788780551,79.13550331931668,1721.1971971951377
SLN1,SLN1,I7_03_1_9_Bright Field_002,5,94,72.79921443416603,77.4459728023043,1455.9842886833208
SLN1,SLN1,I8_03_1_11_Bright Field_002,4,124,124.7574427187478,100.61084090221595,3118.9360679686947
SLN1,SLN1,I8_03_1_12_Bright Field_002,4,103,120.30407795365662,116.80007568316177,3007.6019488414154
SLN1,SLN1,I8_03_1_13_Bright Field_001,3,87,69.33226593411968,79.69225969439043,2311.0755311373227
SLN1,SLN1,I8_03_1_14_Bright Field_001,4,84,91.2259826966363,108.60236035313844,2280.6495674159073
SLN1,SLN1,I8_03_1_15_Bright Field_001,4,72,93.90641302710114,130.42557364875157,2347.6603256775284
SLN1,SLN1,I8_03_1_15_Bright Field_002,4,116,165.11282231234551,142.3386399244358,4127.820557808638
SLN1,SLN1,I8_03_1_1_Bright Field_002,6,119,154.95834459758711,130.21709630049338,2582.6390766264517
SLN1,SLN1,I8_03_1_2_Bright Field_002,3,129,37.6205627115513,29.163226908179304,1254.01875705171
SLN1,SLN1,I8_03_1_4_Bright Field_002,7,124,178.96857419959397,144.3294953222532,2556.693917137057
SLN1,SLN1,I8_03_1_5_Bright Field_001,4,66,14.824835867719896,22.461872526848328,370.6208966929974
SLN1,SLN1,I8_03_1_5_Bright Field_002,5,80,47.028480435850234,58.785600544812795,940.5696087170047
SLN1,SLN1,I8_03_1_7_Bright Field_002,3,111,18.034032433544258,16.24687606625609,601.1344144514752
SLN1,SLN1,I8_03_1_8_Bright Field_002,4,92,153.2117219821193,166.53448041534705,3830.293049552982
SLN1,SLN1,I9_03_1_11_Bright Field_002,9,111,150.0481175663256,135.17848429398703,1667.2013062925066
SLN1,SLN1,I9_03_1_12_Bright Field_002,6,96,169.33547760234637,176.39112250244412,2822.257960039106
SLN1,SLN1,I9_03_1_13_Bright Field_002,4,77,156.27313539345818,202.95212388760802,3906.8283848364545
SLN1,SLN1,I9_03_1_14_Bright Field_001,4,84,83.09750502863368,98.9256012245639,2077.437625715842
SLN1,SLN1,I9_03_1_15_Bright Field_002,6,121,130.62062608026196,107.95093064484459,2177.0104346710327
SLN1,SLN1,I9_03_1_16_Bright Field_002,3,110,226.2037344523934,205.6397585930849,7540.124481746447
SLN1,SLN1,I9_03_1_1_Bright Field_001,4,108,79.0267435016074,73.17291064963648,1975.668587540185
SLN1,SLN1,I9_03_1_1_Bright Field_002,3,139,259.1232577674093,186.419609904611,8637.44192558031
SLN1,SLN1,I9_03_1_2_Bright Field_001,4,105,57.15172218033175,54.43021160031596,1428.7930545082938
SLN1,SLN1,I9_03_1_2_Bright Field_002,4,137,171.15894478920444,124.93353634248498,4278.973619730111
SLN1,SLN1,I9_03_1_3_Bright Field_001,4,85,99.1290135962098,116.62236893671742,2478.225339905245
SLN1,SLN1,I9_03_1_3_Bright Field_002,5,107,146.48898587960326,136.90559428000304,2929.779717592065
SLN1,SLN1,I9_03_1_4_Bright Field_001,4,94,110.34610955632974,117.38947825141462,2758.6527389082435
SLN1,SLN1,I9_03_1_4_Bright Field_002,5,104,243.70942988415138,234.33599027322245,4874.188597683027
SLN1,SLN1,I9_03_1_5_Bright Field_001,4,128,52.19305894161367,40.77582729813568,1304.8264735403418
SLN1,SLN1,I9_03_1_5_Bright Field_002,3,134,100.96419653235336,75.34641532265177,3365.473217745112
SLN1,SLN1,I9_03_1_6_Bright Field_002,4,140,169.26645161833864,120.90460829881333,4231.661290458466
