threshold_um,group,kept_frac,orphan_rate,mean_total_um_per_fov,mean_n_kept_per_fov
4.485,neg_control,0.036550503675469644,0.925512104283054,15.463540849962724,1.6574074074074074
4.485,S-UNT,0.20069204152249134,0.6993423391397084,115.14239883695099,11.505112474437627
4.485,SLN1,0.15567078552515445,0.6902905740609497,55.73579270205209,5.55511811023622
4.485,SLHi,0.18149612786290986,0.7026781661370858,75.63739616301586,8.040145985401459
4.485,SE1,0.11760112447290333,0.7237715803452855,35.37183203564339,3.55188679245283
4.485,SE2,0.08577194752774975,0.7333333333333333,22.109322247631003,2.217391304347826
4.605,neg_control,0.03532534712768854,0.9267822736030829,15.695650951091677,1.6528662420382165
4.605,S-UNT,0.1952163521563871,0.6961169483782549,113.94918204239548,11.214139344262295
4.605,SLN1,0.1521403353927626,0.6874546773023931,55.38199110509814,5.450592885375494
4.605,SLHi,0.17680013181743284,0.7041006523765144,74.69131579352384,7.8321167883211675
4.605,SE1,0.11447758863032953,0.723055934515689,35.108869479305966,3.4739336492890995
4.605,SE2,0.08409014463504877,0.728,22.1031589341959,2.192982456140351
4.725,neg_control,0.034236319085216446,0.9284294234592445,15.966830498618055,1.6546052631578947
4.725,S-UNT,0.19024007419826633,0.6957622351396963,113.07918289966787,10.973251028806585
4.725,SLN1,0.1486098852603707,0.6874536005939124,54.79164787786973,5.324110671936759
4.725,SLHi,0.17251606524962926,0.7034383954154728,74.07704036079363,7.670329670329671
4.725,SE1,0.11166640637201312,0.7174825174825175,35.381348215607275,3.4541062801932365
4.725,SE2,0.08240834174234779,0.7306122448979592,22.490182638635158,2.2072072072072073
4.845,neg_control,0.033079226790089844,0.9300411522633745,16.17810399155573,1.647457627118644
4.845,S-UNT,0.18519245175329077,0.6941153809111047,111.6868040227866,10.682098765432098
4.845,SLN1,0.14463812886142982,0.6849733028222731,54.325490617920245,5.2023809523809526
4.845,SLHi,0.16773768330861757,0.7053045186640472,73.33003559638797,7.485294117647059
4.845,SE1,0.10823051694518195,0.7157287157287158,35.386069678457645,3.3970588235294117
4.845,SE2,0.08139926000672722,0.731404958677686,22.563887831847882,2.2
4.965,neg_control,0.03199019874761775,0.9340425531914893,16.355591956310754,1.637630662020906
4.965,S-UNT,0.18085827417686298,0.6933925049309665,110.6889785259804,10.45360824742268
4.965,SLN1,0.1414386584289497,0.6833073322932918,53.97539562135786,5.107569721115538
4.965,SLHi,0.16411270390509144,0.7048192771084337,72.53659883351982,7.323529411764706
4.965,SE1,0.1057316882711229,0.7163958641063516,35.524206062923525,3.3681592039800994
4.965,SE2,0.07938109653548604,0.7330508474576272,22.921961496851598,2.205607476635514
5.086,neg_control,0.03151374897903621,0.9330453563714903,16.46229844125667,1.6360424028268552
5.086,S-UNT,0.17548960154104093,0.6900091472710641,109.69432263584422,10.195854922279793
5.086,SLN1,0.13779788172992055,0.6837469975980784,53.314644893136716,4.9760956175298805
5.086,SLHi,0.1606524962926347,0.703076923076923,72.29243560074262,7.222222222222222
5.086,SE1,0.10370138997344995,0.7168674698795181,35.55240884666752,3.336683417085427
5.086,SE2,0.07803565422132526,0.7327586206896551,23.16749781022509,2.2095238095238097
5.206,neg_control,0.03056084944187313,0.933184855233853,16.55956696336559,1.6209386281588447
5.206,S-UNT,0.1713159490600364,0.6877667881311816,108.55874043048757,9.96369294605809
5.206,SLN1,0.13492939099735216,0.6811120196238757,52.994272317312074,4.892
5.206,SLHi,0.15645081562036578,0.7030015797788309,71.3204267957704,7.033333333333333
5.206,SE1,0.10213962205216305,0.7155963302752294,35.472887165662016,3.303030303030303
5.206,SE2,0.07635385132862428,0.7400881057268722,23.142598633351177,2.1826923076923075
5.326,neg_control,0.029335692894092023,0.9419953596287703,16.95370890056109,1.6264150943396227
5.326,S-UNT,0.1669817714836086,0.684896389660329,107.45487196309301,9.731808731808732
5.326,SLN1,0.13018534863195058,0.6830508474576271,52.29735656933036,4.738955823293173
5.326,SLHi,0.15282583621683968,0.6997304582210243,70.46341442540847,6.87037037037037
5.326,SE1,0.09917226300171794,0.7133858267716535,35.324645911644105,3.239795918367347
5.326,SE2,0.07366296670030273,0.7351598173515982,23.18182119647846,2.1470588235294117
5.446,neg_control,0.028450857609583446,0.9425837320574163,17.076980155941094,1.613899613899614
5.446,S-UNT,0.16277244675917668,0.6824457593688363,106.24322447809155,9.496357960457857
5.446,SLN1,0.12698587819947044,0.6794092093831451,51.670348268193855,4.622489959839357
5.446,SLHi,0.14812984017136266,0.6974416017797553,69.3271321764859,6.659259259259259
5.446,SE1,0.09604872715914416,0.7138211382113822,34.954746088487354,3.1538461538461537
5.446,SE2,0.07130844265052136,0.7405660377358491,23.743457960540784,2.163265306122449
5.566,neg_control,0.027225701061802342,0.94,17.505605162401576,1.6194331983805668
5.566,S-UNT,0.15888417222559126,0.6800628648405928,105.21351711428174,9.288842544316998
5.566,SLN1,0.12455869373345102,0.6802480070859167,51.38914376530297,4.55241935483871
5.566,SLHi,0.14335145823035098,0.696551724137931,68.3969735287922,6.4684014869888475
5.566,SE1,0.09354989848508512,0.7111853088480802,35.042595658029406,3.1197916666666665
5.566,SE2,0.06861755802219979,0.7352941176470589,23.779478097536128,2.125
5.686,neg_control,0.026613122787911787,0.9386189258312021,17.512909944338308,1.6024590163934427
5.686,S-UNT,0.1551564227874291,0.6790435682262329,103.98672740534448,9.070907194994787
5.686,SLN1,0.12113857016769639,0.680327868852459,51.097685067912046,4.463414634146342
5.686,SLHi,0.1393969352446861,0.6962174940898345,67.6450169211512,6.313432835820896
5.686,SE1,0.0907387162267687,0.7039586919104991,34.87819813347088,3.057894736842105
5.686,SE2,0.06760847628657922,0.736318407960199,23.603265639189136,2.09375
5.806,neg_control,0.025864416008712223,0.9394736842105263,17.762966308922902,1.6033755274261603
5.806,S-UNT,0.15130382049727106,0.6785335376635624,103.01559206666434,8.873430962343097
5.806,SLN1,0.11893203883495146,0.6790352504638218,51.044988281955064,4.418032786885246
5.806,SLHi,0.13503048278134783,0.6906650396583283,67.01032392381775,6.161654135338346
5.806,SE1,0.08792753396845229,0.7015985790408525,35.07263752817025,3.0268817204301075
5.806,SE2,0.06559031281533804,0.7384615384615385,23.243648248661632,2.03125
